alpha,cl,cdp,cm4c,cl_design,cdp_design,cm4c_design
0.0,-0.5123829613515974,0.012590528890250452,-0.12295143097195396,0.2442,0.00122,-0.0525
0.03490658503988659,-0.2943673364754527,0.009244562412895396,-0.1181359578245507,0.4549,0.00168,-0.0482
0.06981317007977318,-0.07969535591185826,0.009810145828604512,-0.11339437743301546,0.7153,0.00236,-0.0566
0.10471975511965977,0.1309816714955066,0.013878106260237713,-0.1087497903002933,0.9016,0.00381,-0.0497
0.13962634015954636,0.33706213748969927,0.020996499997942484,-0.10422482438816612,1.0885,0.00642,-0.044
0.17453292519943295,0.5379986465023245,0.03067606041192206,-0.09984152487564757,1.2696,0.0097,-0.0378
